标识信息/账单明细ID,标识信息/订单号,身份信息/客户名称,身份信息/资源购买账号ID,身份信息/资源购买账号,身份信息/资源归属账号ID,身份信息/资源归属账号,账单信息/服务主体,账单信息/账单月份,账单信息/账单日期,账单信息/费用类型,账单信息/交易类型,账单信息/消费时间,账单信息/服务开始时间,账单信息/服务结束时间,产品信息/产品Code,产品信息/产品名称,产品信息/商品Code,产品信息/商品名称,产品信息/计费项Code,产品信息/计费项名称,产品信息/选型配置,产品信息/规格,资源信息/资源ID,资源信息/实例ID（出账粒度）,资源信息/资源名称,资源信息/地域Code,资源信息/地域,资源信息/可用区,时长信息/抵扣前时长,时长信息/抵扣时长,时长信息/时长,时长信息/时长单位,时长信息/时长详情,用量信息/抵扣前用量,用量信息/抵扣用量,用量信息/用量,用量信息/用量单位,用量信息/用量详情,定价信息/官网目录价,定价信息/价格单位,定价信息/目录价用量阶梯,定价信息/用量阶梯累计规则,定价信息/目录价转换信息,定价信息/目录价因子,定价信息/定价币种,费用信息/目录总价,费用信息/计费公式,费用信息/计费辅助信息,费用信息/计费过程,费用信息/计费规则说明,订阅抵扣信息/订阅抵扣目录总价,订阅抵扣信息/订阅抵扣后金额,订阅抵扣信息/订阅抵扣金额,订阅抵扣信息/订阅抵扣详情,优惠信息/优惠金额,优惠信息/优惠后金额,优惠信息/优惠详情,优惠券抵扣信息/优惠券抵扣金额,优惠券抵扣信息/优惠券抵扣详情,应付信息/应付金额（含税）
202605_0700v1_019_19f92c92dbaf0d18ae58c3d1c17a2fd9_01_00000004259848506007,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260513,云资源按量费用,后付费,2026-05-13 00:03:00,2026-05-13 00:03:00,2026-05-13 00:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;wanx2.1-t2i-plus;images;;0,,cn-beijing,华北2（北京）,,,,,,,4,0,4,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""wanx2.1-t2i-plus""}",CNY,0.8,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""4""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.8,,0,,0.8
202605_0700v1_019_b9391fdef772092864aec58484994f66_01_00000004259860035119,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260513,云资源按量费用,后付费,2026-05-13 00:04:00,2026-05-13 00:04:00,2026-05-13 00:05:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_c97bc3df6d58ae890186befd09034158_01_00000004259858126893,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260513,云资源按量费用,后付费,2026-05-13 00:06:00,2026-05-13 00:06:00,2026-05-13 00:07:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_2c9d6f7c5a1b7f3108704ea1722fb61e_01_00000004259868468324,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260513,云资源按量费用,后付费,2026-05-13 00:09:00,2026-05-13 00:09:00,2026-05-13 00:10:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_9075cd6c706b894c968e6e9d91954def_01_00000004259868525944,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260513,云资源按量费用,后付费,2026-05-13 00:10:00,2026-05-13 00:10:00,2026-05-13 00:11:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;wanx2.1-t2i-plus;images;;0,,cn-beijing,华北2（北京）,,,,,,,4,0,4,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""wanx2.1-t2i-plus""}",CNY,0.8,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""4""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.8,,0,,0.8
202605_0700v1_019_2840cc679d1d3da778802db35a022bcc_01_00000004261446494670,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260513,云资源按量费用,后付费,2026-05-13 11:33:00,2026-05-13 11:33:00,2026-05-13 11:34:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_a44be2ea700cd77d04892480561a7be5_01_00000004262291144511,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260513,云资源按量费用,后付费,2026-05-13 17:36:00,2026-05-13 17:36:00,2026-05-13 17:37:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_f68c2e822d32ce60e202d5d5e9d25554_01_00000004264845098747,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,云资源按量费用,后付费,2026-05-14 11:37:00,2026-05-14 11:37:00,2026-05-14 11:38:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;wanx2.1-t2i-plus;images;;0,,cn-beijing,华北2（北京）,,,,,,,4,0,4,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""wanx2.1-t2i-plus""}",CNY,0.8,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""4""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.8,,0,,0.8
202605_0700v1_019_1c8d4e0689379e757ae0e8a9f6db6b2b_01_00000004265108725078,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,云资源按量费用,后付费,2026-05-14 13:40:00,2026-05-14 13:40:00,2026-05-14 13:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3-omni-flash;purein_text_output_token;bmp;0,,cn-beijing,华北2（北京）,,,,,,,0.01,0,0.01,千tokens,"{""用量"":""0.01"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""10"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""10"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0069,元/千tokens,,,,"{""文本生成模型规格"":""qwen3-omni-flash"",""Token类型"":""purein_text_output_token""}",CNY,0.000069,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.0069"",""quantity_factor"":""0.01""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000069,,0,,0.000069
202605_0700v1_019_d3a4bb35ee5bfbacc90f0b1c53ca788c_01_00000004265108371507,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,云资源按量费用,后付费,2026-05-14 13:40:00,2026-05-14 13:40:00,2026-05-14 13:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3-omni-flash;text_input_token;bmp;0,,cn-beijing,华北2（北京）,,,,,,,0.116,0,0.116,千tokens,"{""用量"":""0.116"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""116"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""116"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0018,元/千tokens,,,,"{""文本生成模型规格"":""qwen3-omni-flash"",""Token类型"":""text_input_token""}",CNY,0.0002088,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.0018"",""quantity_factor"":""0.116""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0002088,,0,,0.0002088
202605_0700v1_019_47dcac115ad8539b5b47df6feb2301b7_01_00000004267170748932,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 04:03:00,2026-05-15 04:03:00,2026-05-15 04:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_7f15cd58fee89a7713d7a4aa38bc31b7_01_00000004267212847330,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 04:04:00,2026-05-15 04:04:00,2026-05-15 04:05:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;wanx2.1-t2i-plus;images;;0,,cn-beijing,华北2（北京）,,,,,,,4,0,4,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""wanx2.1-t2i-plus""}",CNY,0.8,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""4""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.8,,0,,0.8
202605_0700v1_019_aa49bf511fbf0106ad939b2632db334b_01_00000004269538013056,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 21:56:00,2026-05-15 21:56:00,2026-05-15 21:57:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_9ed740156cc338eb51feaa62e48fa0ea_01_00000004269691003401,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 23:03:00,2026-05-15 23:03:00,2026-05-15 23:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_f132070ed6d864e48ecb50a44ce2f2c5_01_00000004269701787473,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 23:14:00,2026-05-15 23:14:00,2026-05-15 23:15:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,5056850;llm-a8knu8zo5mnb4832;aitryon;times;;0,,cn-beijing,华北2（北京）,,,,,,,1,0,1,张,,0.2,元/张,"[0,9999999999999]","{""阶梯汇总周期"":""按月"",""阶梯用量计算方式"":""资源包抵扣前用量汇总"",""阶梯汇总维度"":""按实例""}",,"{""图片生成模型规格"":""aitryon""}",CNY,0.2,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.2"",""quantity_factor"":""1""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.2,,0,,0.2
202605_0700v1_019_7579fa8c7edcd0e6e9e494ae0c956a90_01_00000004269713132097,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 23:27:00,2026-05-15 23:27:00,2026-05-15 23:28:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3-omni-flash;audio_input_token;bmp;0,,cn-beijing,华北2（北京）,,,,,,,0.274,0,0.274,千tokens,"{""用量"":""0.274"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""274"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""274"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0158,元/千tokens,,,,"{""文本生成模型规格"":""qwen3-omni-flash"",""Token类型"":""audio_input_token""}",CNY,0.0043292,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.0158"",""quantity_factor"":""0.274""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0043292,,0,,0.0043292
202605_0700v1_019_95661a634c08d2a2a40f14b3ae68d301_01_00000004269716278162,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 23:27:00,2026-05-15 23:27:00,2026-05-15 23:28:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3-omni-flash;text_input_token;bmp;0,,cn-beijing,华北2（北京）,,,,,,,0.064,0,0.064,千tokens,"{""用量"":""0.064"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""64"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""64"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0018,元/千tokens,,,,"{""文本生成模型规格"":""qwen3-omni-flash"",""Token类型"":""text_input_token""}",CNY,0.0001152,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.0018"",""quantity_factor"":""0.064""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0001152,,0,,0.0001152
202605_0700v1_019_e4049c337351f2bcaaa78a2b18a9fcbb_01_00000004269716278159,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260515,云资源按量费用,后付费,2026-05-15 23:27:00,2026-05-15 23:27:00,2026-05-15 23:28:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3-omni-flash;multiin_text_output_token;bmp;0,,cn-beijing,华北2（北京）,,,,,,,1.224,0,1.224,千tokens,"{""用量"":""1.224"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""1224"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""1224"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0127,元/千tokens,,,,"{""文本生成模型规格"":""qwen3-omni-flash"",""Token类型"":""multiin_text_output_token""}",CNY,0.0155448,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0.0127"",""quantity_factor"":""1.224""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0155448,,0,,0.0155448
